Fecha,Hora,AE_kWh
17/12/2022,20,"2,360"
17/12/2022,21,"2,889"
17/12/2022,22,"1,759"
17/12/2022,23,"1,866"
17/12/2022,24,"1,279"
18/12/2022,1,"1,016"
18/12/2022,2,"0,784"
18/12/2022,3,"0,155"
18/12/2022,4,"0,123"
18/12/2022,5,"0,200"
18/12/2022,6,"0,271"
18/12/2022,7,"0,718"
18/12/2022,8,"0,186"
18/12/2022,9,"2,691"
18/12/2022,10,"1,549"
18/12/2022,11,"1,036"
18/12/2022,12,"0,493"
18/12/2022,13,"1,609"
18/12/2022,14,"0,424"
18/12/2022,15,"1,347"
18/12/2022,16,"0,582"
18/12/2022,17,"1,386"
18/12/2022,18,"0,670"
18/12/2022,19,"1,527"
18/12/2022,20,"0,765"
18/12/2022,21,"1,269"
18/12/2022,22,"2,595"
18/12/2022,23,"3,863"
18/12/2022,24,"0,202"
19/12/2022,1,"0,310"
19/12/2022,2,"1,230"
19/12/2022,3,"0,372"
19/12/2022,4,"1,242"
19/12/2022,5,"0,652"
19/12/2022,6,"1,083"
19/12/2022,7,"2,379"
19/12/2022,8,"0,534"
19/12/2022,9,"1,848"
19/12/2022,10,"0,864"
19/12/2022,11,"1,724"
19/12/2022,12,"1,056"
19/12/2022,13,"0,579"
19/12/2022,14,"0,960"
19/12/2022,15,"1,563"
19/12/2022,16,"1,153"
19/12/2022,17,"3,406"
19/12/2022,18,"1,392"
19/12/2022,19,"1,629"
19/12/2022,20,"0,689"
19/12/2022,21,"1,484"
19/12/2022,22,"0,547"
19/12/2022,23,"2,105"
19/12/2022,24,"0,423"
20/12/2022,1,"0,465"
20/12/2022,2,"0,109"
20/12/2022,3,"0,055"
20/12/2022,4,"0,118"
20/12/2022,5,"0,547"
20/12/2022,6,"0,246"
20/12/2022,7,"2,777"
20/12/2022,8,"0,983"
20/12/2022,9,"1,947"
20/12/2022,10,"0,475"
20/12/2022,11,"0,796"
20/12/2022,12,"1,876"
20/12/2022,13,"0,263"
20/12/2022,14,"0,143"
20/12/2022,15,"0,770"
20/12/2022,16,"0,790"
20/12/2022,17,"1,608"
20/12/2022,18,"1,040"
20/12/2022,19,"1,420"
20/12/2022,20,"0,646"
20/12/2022,21,"1,147"
20/12/2022,22,"1,188"
20/12/2022,23,"0,839"
20/12/2022,24,"0,189"
21/12/2022,1,"0,055"
21/12/2022,2,"0,186"
21/12/2022,3,"0,281"
21/12/2022,4,"0,428"
21/12/2022,5,"0,659"
21/12/2022,6,"0,350"
21/12/2022,7,"2,654"
21/12/2022,8,"2,199"
21/12/2022,9,"1,506"
21/12/2022,10,"1,049"
21/12/2022,11,"0,590"
21/12/2022,12,"0,219"
21/12/2022,13,"2,374"
21/12/2022,14,"0,279"
21/12/2022,15,"0,681"
21/12/2022,16,"0,560"
21/12/2022,17,"1,153"
21/12/2022,18,"0,429"
21/12/2022,19,"1,785"
21/12/2022,20,"0,345"
21/12/2022,21,"1,588"
21/12/2022,22,"0,967"
21/12/2022,23,"2,245"
21/12/2022,24,"0,223"
22/12/2022,1,"0,142"
22/12/2022,2,"0,231"
22/12/2022,3,"0,464"
22/12/2022,4,"0,340"
22/12/2022,5,"0,562"
22/12/2022,6,"0,523"
22/12/2022,7,"2,698"
22/12/2022,8,"2,184"
22/12/2022,9,"1,536"
22/12/2022,10,"1,525"
22/12/2022,11,"0,955"
22/12/2022,12,"0,673"
22/12/2022,13,"0,520"
22/12/2022,14,"1,197"
22/12/2022,15,"0,575"
22/12/2022,16,"0,940"
22/12/2022,17,"0,667"
22/12/2022,18,"0,792"
22/12/2022,19,"1,619"
22/12/2022,20,"0,404"
22/12/2022,21,"1,519"
22/12/2022,22,"0,690"
22/12/2022,23,"1,112"
22/12/2022,24,"1,512"
23/12/2022,1,"0,205"
23/12/2022,2,"0,125"
23/12/2022,3,"0,121"
23/12/2022,4,"0,113"
23/12/2022,5,"0,053"
23/12/2022,6,"0,133"
23/12/2022,7,"2,679"
23/12/2022,8,"0,285"
23/12/2022,9,"1,168"
23/12/2022,10,"0,419"
23/12/2022,11,"0,067"
23/12/2022,12,"0,123"
23/12/2022,13,"0,278"
23/12/2022,14,"0,519"
23/12/2022,15,"0,884"
23/12/2022,16,"0,684"
23/12/2022,17,"0,301"
23/12/2022,18,"0,559"
23/12/2022,19,"0,390"
23/12/2022,20,"0,809"
23/12/2022,21,"0,738"
23/12/2022,22,"0,207"
23/12/2022,23,"0,821"
23/12/2022,24,"0,186"
24/12/2022,1,"0,157"
24/12/2022,2,"0,217"
24/12/2022,3,"0,592"
24/12/2022,4,"0,232"
24/12/2022,5,"0,576"
24/12/2022,6,"0,350"
24/12/2022,7,"0,614"
24/12/2022,8,"0,672"
24/12/2022,9,"0,499"
24/12/2022,10,"0,426"
24/12/2022,11,"0,562"
24/12/2022,12,"0,707"
24/12/2022,13,"0,139"
24/12/2022,14,"1,877"
24/12/2022,15,"0,189"
24/12/2022,16,"0,192"
24/12/2022,17,"0,132"
24/12/2022,18,"0,108"
24/12/2022,19,"0,066"
24/12/2022,20,"0,107"
24/12/2022,21,"0,108"
24/12/2022,22,"0,107"
24/12/2022,23,"0,054"
24/12/2022,24,"0,106"
25/12/2022,1,"0,113"
25/12/2022,2,"0,047"
25/12/2022,3,"0,103"
25/12/2022,4,"0,051"
25/12/2022,5,"0,126"
25/12/2022,6,"0,126"
25/12/2022,7,"0,064"
25/12/2022,8,"0,178"
25/12/2022,9,"0,291"
25/12/2022,10,"0,110"
25/12/2022,11,"0,217"
25/12/2022,12,"0,140"
25/12/2022,13,"0,535"
25/12/2022,14,"0,894"
25/12/2022,15,"0,142"
25/12/2022,16,"0,176"
25/12/2022,17,"0,114"
25/12/2022,18,"0,104"
25/12/2022,19,"0,048"
25/12/2022,20,"1,038"
25/12/2022,21,"1,781"
25/12/2022,22,"0,410"
25/12/2022,23,"0,802"
25/12/2022,24,"0,135"
26/12/2022,1,"0,104"
26/12/2022,2,"0,054"
26/12/2022,3,"0,108"
26/12/2022,4,"0,105"
26/12/2022,5,"0,054"
26/12/2022,6,"0,123"
26/12/2022,7,"2,628"
26/12/2022,8,"0,518"
26/12/2022,9,"1,631"
26/12/2022,10,"0,243"
26/12/2022,11,"0,133"
26/12/2022,12,"0,844"
26/12/2022,13,"0,131"
26/12/2022,14,"0,055"
26/12/2022,15,"0,107"
26/12/2022,16,"0,053"
26/12/2022,17,"0,112"
26/12/2022,18,"0,054"
26/12/2022,19,"0,107"
26/12/2022,20,"0,053"
26/12/2022,21,"2,429"
26/12/2022,22,"0,362"
26/12/2022,23,"0,731"
26/12/2022,24,"0,683"
27/12/2022,1,"0,187"
27/12/2022,2,"0,114"
27/12/2022,3,"0,168"
27/12/2022,4,"0,127"
27/12/2022,5,"0,111"
27/12/2022,6,"0,072"
27/12/2022,7,"2,812"
27/12/2022,8,"1,353"
27/12/2022,9,"1,856"
27/12/2022,10,"0,700"
27/12/2022,11,"0,220"
27/12/2022,12,"0,161"
27/12/2022,13,"0,828"
27/12/2022,14,"0,168"
27/12/2022,15,"0,087"
27/12/2022,16,"0,497"
27/12/2022,17,"0,127"
27/12/2022,18,"0,110"
27/12/2022,19,"0,108"
27/12/2022,20,"0,107"
27/12/2022,21,"0,986"
27/12/2022,22,"2,189"
27/12/2022,23,"3,716"
27/12/2022,24,"3,180"
28/12/2022,1,"0,174"
28/12/2022,2,"0,108"
28/12/2022,3,"0,107"
28/12/2022,4,"0,106"
28/12/2022,5,"0,120"
28/12/2022,6,"2,607"
28/12/2022,7,"0,288"
28/12/2022,8,"1,737"
28/12/2022,9,"0,436"
28/12/2022,10,"1,477"
28/12/2022,11,"0,228"
28/12/2022,12,"0,478"
28/12/2022,13,"0,112"
28/12/2022,14,"0,641"
28/12/2022,15,"0,437"
28/12/2022,16,"0,261"
28/12/2022,17,"0,689"
28/12/2022,18,"0,338"
28/12/2022,19,"1,058"
28/12/2022,20,"0,503"
28/12/2022,21,"0,929"
28/12/2022,22,"2,093"
28/12/2022,23,"2,831"
28/12/2022,24,"0,463"
29/12/2022,1,"0,188"
29/12/2022,2,"0,115"
29/12/2022,3,"0,055"
29/12/2022,4,"0,107"
29/12/2022,5,"0,124"
29/12/2022,6,"2,618"
29/12/2022,7,"0,885"
29/12/2022,8,"1,869"
29/12/2022,9,"0,351"
29/12/2022,10,"0,264"
29/12/2022,11,"0,095"
29/12/2022,12,"0,112"
29/12/2022,13,"0,077"
29/12/2022,14,"0,149"
29/12/2022,15,"0,200"
29/12/2022,16,"1,579"
29/12/2022,17,"0,942"
29/12/2022,18,"1,053"
29/12/2022,19,"0,829"
29/12/2022,20,"1,149"
29/12/2022,21,"2,277"
29/12/2022,22,"0,977"
29/12/2022,23,"0,493"
29/12/2022,24,"0,638"
30/12/2022,1,"2,246"
30/12/2022,2,"0,255"
30/12/2022,3,"0,111"
30/12/2022,4,"0,153"
30/12/2022,5,"0,121"
30/12/2022,6,"2,691"
30/12/2022,7,"0,937"
30/12/2022,8,"1,671"
30/12/2022,9,"1,855"
30/12/2022,10,"2,362"
30/12/2022,11,"0,978"
30/12/2022,12,"1,959"
30/12/2022,13,"0,659"
30/12/2022,14,"1,610"
30/12/2022,15,"0,766"
30/12/2022,16,"0,350"
30/12/2022,17,"2,623"
30/12/2022,18,"2,666"
30/12/2022,19,"0,902"
30/12/2022,20,"0,066"
30/12/2022,21,"0,125"
30/12/2022,22,"0,062"
30/12/2022,23,"0,112"
30/12/2022,24,"0,108"
31/12/2022,1,"0,055"
31/12/2022,2,"0,133"
31/12/2022,3,"0,172"
31/12/2022,4,"0,108"
31/12/2022,5,"0,105"
31/12/2022,6,"0,098"
31/12/2022,7,"0,682"
31/12/2022,8,"0,259"
31/12/2022,9,"0,120"
31/12/2022,10,"1,148"
31/12/2022,11,"3,342"
31/12/2022,12,"3,675"
31/12/2022,13,"1,694"
31/12/2022,14,"0,656"
31/12/2022,15,"2,414"
31/12/2022,16,"0,863"
31/12/2022,17,"1,456"
31/12/2022,18,"3,606"
31/12/2022,19,"1,629"
31/12/2022,20,"0,848"
31/12/2022,21,"0,150"
31/12/2022,22,"0,167"
31/12/2022,23,"0,379"
31/12/2022,24,"0,586"
01/01/2023,1,"0,434"
01/01/2023,2,"0,967"
01/01/2023,3,"0,333"
01/01/2023,4,"1,223"
01/01/2023,5,"1,353"
01/01/2023,6,"0,665"
01/01/2023,7,"1,552"
01/01/2023,8,"0,767"
01/01/2023,9,"0,923"
01/01/2023,10,"1,561"
01/01/2023,11,"1,312"
01/01/2023,12,"0,107"
01/01/2023,13,"0,092"
01/01/2023,14,"0,109"
01/01/2023,15,"0,106"
01/01/2023,16,"0,113"
01/01/2023,17,"0,052"
01/01/2023,18,"0,110"
01/01/2023,19,"0,057"
01/01/2023,20,"1,079"
01/01/2023,21,"1,823"
01/01/2023,22,"1,966"
01/01/2023,23,"0,890"
01/01/2023,24,"1,654"
02/01/2023,1,"0,682"
02/01/2023,2,"0,179"
02/01/2023,3,"0,162"
02/01/2023,4,"0,110"
02/01/2023,5,"0,462"
02/01/2023,6,"2,685"
02/01/2023,7,"2,184"
02/01/2023,8,"1,735"
02/01/2023,9,"1,943"
02/01/2023,10,"1,430"
02/01/2023,11,"0,722"
02/01/2023,12,"0,634"
02/01/2023,13,"0,554"
02/01/2023,14,"0,861"
02/01/2023,15,"0,520"
02/01/2023,16,"1,476"
02/01/2023,17,"0,360"
02/01/2023,18,"1,543"
02/01/2023,19,"0,668"
02/01/2023,20,"0,961"
02/01/2023,21,"1,122"
02/01/2023,22,"1,064"
02/01/2023,23,"0,805"
02/01/2023,24,"0,129"
03/01/2023,1,"0,115"
03/01/2023,2,"0,107"
03/01/2023,3,"0,055"
03/01/2023,4,"0,104"
03/01/2023,5,"0,184"
03/01/2023,6,"2,551"
03/01/2023,7,"2,166"
03/01/2023,8,"1,374"
03/01/2023,9,"1,342"
03/01/2023,10,"1,653"
03/01/2023,11,"0,638"
03/01/2023,12,"0,806"
03/01/2023,13,"1,042"
03/01/2023,14,"1,406"
03/01/2023,15,"0,648"
03/01/2023,16,"1,465"
03/01/2023,17,"0,572"
03/01/2023,18,"1,005"
03/01/2023,19,"1,466"
03/01/2023,20,"0,668"
03/01/2023,21,"1,956"
03/01/2023,22,"0,644"
03/01/2023,23,"1,549"
03/01/2023,24,"0,213"
04/01/2023,1,"0,160"
04/01/2023,2,"0,105"
04/01/2023,3,"0,104"
04/01/2023,4,"0,179"
04/01/2023,5,"0,423"
04/01/2023,6,"2,557"
04/01/2023,7,"2,315"
04/01/2023,8,"1,685"
04/01/2023,9,"1,915"
04/01/2023,10,"1,147"
04/01/2023,11,"1,763"
04/01/2023,12,"2,398"
04/01/2023,13,"0,224"
04/01/2023,14,"0,112"
04/01/2023,15,"0,155"
04/01/2023,16,"0,269"
04/01/2023,17,"2,830"
04/01/2023,18,"2,620"
04/01/2023,19,"2,587"
04/01/2023,20,"2,063"
04/01/2023,21,"1,211"
04/01/2023,22,"2,461"
04/01/2023,23,"0,285"
04/01/2023,24,"1,871"
05/01/2023,1,"0,082"
05/01/2023,2,"0,113"
05/01/2023,3,"0,115"
05/01/2023,4,"0,245"
05/01/2023,5,"0,403"
05/01/2023,6,"2,628"
05/01/2023,7,"2,416"
05/01/2023,8,"1,902"
05/01/2023,9,"1,673"
05/01/2023,10,"1,801"
05/01/2023,11,"0,721"
05/01/2023,12,"1,408"
05/01/2023,13,"1,001"
05/01/2023,14,"0,116"
05/01/2023,15,"1,295"
05/01/2023,16,"1,328"
05/01/2023,17,"0,351"
05/01/2023,18,"1,195"
05/01/2023,19,"1,506"
05/01/2023,20,"0,733"
05/01/2023,21,"1,922"
05/01/2023,22,"0,819"
05/01/2023,23,"2,237"
05/01/2023,24,"0,186"
06/01/2023,1,"0,180"
06/01/2023,2,"0,318"
06/01/2023,3,"0,378"
06/01/2023,4,"0,370"
06/01/2023,5,"0,861"
06/01/2023,6,"2,644"
06/01/2023,7,"2,598"
06/01/2023,8,"1,989"
06/01/2023,9,"2,326"
06/01/2023,10,"1,433"
06/01/2023,11,"3,077"
06/01/2023,12,"0,700"
06/01/2023,13,"0,107"
06/01/2023,14,"0,149"
06/01/2023,15,"0,100"
06/01/2023,16,"0,101"
06/01/2023,17,"0,105"
06/01/2023,18,"0,255"
06/01/2023,19,"0,566"
06/01/2023,20,"0,332"
06/01/2023,21,"1,998"
06/01/2023,22,"2,630"
06/01/2023,23,"2,095"
06/01/2023,24,"2,090"
07/01/2023,1,"0,280"
07/01/2023,2,"0,107"
07/01/2023,3,"0,205"
07/01/2023,4,"0,766"
07/01/2023,5,"0,467"
07/01/2023,6,"2,537"
07/01/2023,7,"3,247"
07/01/2023,8,"2,738"
07/01/2023,9,"5,142"
07/01/2023,10,"3,384"
07/01/2023,11,"3,122"
07/01/2023,12,"1,640"
07/01/2023,13,"0,436"
07/01/2023,14,"0,974"
07/01/2023,15,"1,518"
07/01/2023,16,"2,904"
07/01/2023,17,"0,898"
07/01/2023,18,"1,781"
07/01/2023,19,"0,954"
07/01/2023,20,"2,365"
07/01/2023,21,"2,751"
07/01/2023,22,"4,826"
07/01/2023,23,"0,797"
07/01/2023,24,"1,750"
08/01/2023,1,"0,349"
08/01/2023,2,"0,153"
08/01/2023,3,"0,146"
08/01/2023,4,"0,096"
08/01/2023,5,"0,120"
08/01/2023,6,"2,630"
08/01/2023,7,"1,803"
08/01/2023,8,"1,966"
08/01/2023,9,"1,094"
08/01/2023,10,"2,026"
08/01/2023,11,"0,537"
08/01/2023,12,"1,394"
08/01/2023,13,"0,858"
08/01/2023,14,"2,416"
08/01/2023,15,"1,110"
08/01/2023,16,"1,963"
08/01/2023,17,"2,377"
08/01/2023,18,"3,580"
08/01/2023,19,"1,044"
08/01/2023,20,"1,581"
08/01/2023,21,"0,836"
08/01/2023,22,"0,915"
08/01/2023,23,"0,791"
08/01/2023,24,"1,750"
